origin,destination,landing_data,takeoff_data
SBIL,SBGR,12/01/2023 20:15,12/01/2023 20:15
SBGR,SBPL,12/01/2023 17:25,12/01/2023 17:25
SBFZ,SBGR,12/01/2023 14:20,12/01/2023 14:20
SBGR,SBFZ,12/01/2023 12:45,12/01/2023 12:45
SBGR,SBFZ,12/01/2023 18:10,12/01/2023 18:10
SBJE,SBGR,12/01/2023 17:10,12/01/2023 17:10
SBFZ,SBGR,12/01/2023 19:20,12/01/2023 19:20
SBGR,SBFZ,13/01/2023 00:45,13/01/2023 00:45
SBFZ,SBGR,12/01/2023 08:35,12/01/2023 08:35
SBRJ,SBGR,12/01/2023 23:25,12/01/2023 23:25
SBGR,SBJP,13/01/2023 00:25,13/01/2023 00:25
SBJP,SBGR,12/01/2023 07:50,12/01/2023 07:50
SBGR,SBIL,12/01/2023 17:25,12/01/2023 17:25
SBGR,SBBE,13/01/2023 03:20,13/01/2023 03:20
SBBE,SBGR,12/01/2023 08:45,12/01/2023 08:45
SBSG,SBGR,12/01/2023 07:40,12/01/2023 07:40
SBMO,SBGR,12/01/2023 06:45,12/01/2023 06:45
SBGR,SBMO,12/01/2023 18:35,12/01/2023 18:35
SBMO,SBGR,12/01/2023 21:00,12/01/2023 21:00
SBGR,SBMO,13/01/2023 00:40,13/01/2023 00:40
SBPJ,SBGR,12/01/2023 13:40,12/01/2023 13:40
SBGR,SBJP,12/01/2023 16:30,12/01/2023 16:30
SBJP,SBGR,12/01/2023 12:15,12/01/2023 12:15
SBTE,SBGR,12/01/2023 06:40,12/01/2023 06:40
SBGR,SBCY,12/01/2023 11:30,12/01/2023 11:30
SBPL,SBGR,12/01/2023 21:20,12/01/2023 21:20
SBGR,SBTE,13/01/2023 02:45,13/01/2023 02:45
SBGR,SBSG,12/01/2023 13:05,12/01/2023 13:05
SBGR,SBSG,12/01/2023 18:05,12/01/2023 18:05
SBVC,SBGR,12/01/2023 08:00,12/01/2023 08:00
SBGR,SBSG,13/01/2023 00:55,13/01/2023 00:55
SBSG,SBGR,12/01/2023 13:40,12/01/2023 13:40
SBGR,SBPS,12/01/2023 17:00,12/01/2023 17:00
SBPS,SBGR,12/01/2023 19:30,12/01/2023 19:30
SBGR,SBPS,12/01/2023 11:30,12/01/2023 11:30
SBPS,SBGR,12/01/2023 14:05,12/01/2023 14:05
SBRF,SBGR,12/01/2023 14:20,12/01/2023 14:20
SBGR,SBMO,12/01/2023 12:15,12/01/2023 12:15
SBGR,SBRF,12/01/2023 18:25,12/01/2023 18:25
SBRF,SBGR,12/01/2023 19:50,12/01/2023 19:50
SBGR,SBPJ,12/01/2023 17:50,12/01/2023 17:50
SBGR,SBRF,12/01/2023 13:20,12/01/2023 13:20
SBGR,SBSV,12/01/2023 23:55,12/01/2023 23:55
SBGR,SBEG,13/01/2023 02:05,13/01/2023 02:05
SBEG,SBGR,12/01/2023 08:40,12/01/2023 08:40
SBGR,SBKG,13/01/2023 01:45,13/01/2023 01:45
SBKG,SBGR,12/01/2023 05:50,12/01/2023 05:50
SBGR,SBPL,13/01/2023 01:35,13/01/2023 01:35
SBGR,SBUL,12/01/2023 18:50,12/01/2023 18:50
SBGR,SBUL,12/01/2023 23:15,12/01/2023 23:15
SBUL,SBGR,12/01/2023 13:30,12/01/2023 13:30
SBGR,SBVC,13/01/2023 01:20,13/01/2023 01:20
SBGR,SBGL,12/01/2023 16:25,12/01/2023 16:25
SBSV,SBGR,12/01/2023 08:35,12/01/2023 08:35
SBSV,SBGR,12/01/2023 13:55,12/01/2023 13:55
SBGR,SBSV,12/01/2023 12:25,12/01/2023 12:25
SBSV,SBGR,12/01/2023 20:20,12/01/2023 20:20
SBGR,SBSV,12/01/2023 17:45,12/01/2023 17:45
SBGL,SBGR,12/01/2023 14:15,12/01/2023 14:15
SBCF,SBGR,12/01/2023 13:55,12/01/2023 13:55
SBGR,SBSL,13/01/2023 02:20,13/01/2023 02:20
SBSL,SBGR,12/01/2023 07:50,12/01/2023 07:50
SBGO,SBGR,12/01/2023 15:10,12/01/2023 15:10
SBGR,SBJU,12/01/2023 18:15,12/01/2023 18:15
SBJU,SBGR,12/01/2023 14:10,12/01/2023 14:10
SBMG,SBGR,12/01/2023 13:35,12/01/2023 13:35
SBPA,SBGR,12/01/2023 21:00,12/01/2023 21:00
SBPA,SBGR,12/01/2023 08:55,12/01/2023 08:55
SBCF,SBGR,12/01/2023 20:00,12/01/2023 20:00
SBGR,SBFL,12/01/2023 19:35,12/01/2023 19:35
SBFL,SBGR,12/01/2023 21:40,12/01/2023 21:40
SBGL,SBGR,12/01/2023 21:40,12/01/2023 21:40
SBSG,SBGR,12/01/2023 17:20,12/01/2023 17:20
SBGR,SBNM,12/01/2023 17:55,12/01/2023 17:55
SBNM,SBGR,12/01/2023 20:30,12/01/2023 20:30
SBGR,SGAS,12/01/2023 12:30,12/01/2023 12:30
SGAS,SBGR,12/01/2023 15:35,12/01/2023 15:35
SBGR,SAME,12/01/2023 14:45,12/01/2023 14:45
SAME,SBGR,12/01/2023 19:10,12/01/2023 19:10
SBGR,SUMU,12/01/2023 12:45,12/01/2023 12:45
SUMU,SBGR,12/01/2023 16:15,12/01/2023 16:15
SBGR,SUMU,13/01/2023 01:15,13/01/2023 01:15
SABE,SBGR,12/01/2023 18:00,12/01/2023 18:00
SBGR,SABE,12/01/2023 14:20,12/01/2023 14:20
SBGR,SABE,12/01/2023 18:30,12/01/2023 18:30
SABE,SBGR,12/01/2023 22:20,12/01/2023 22:20
SBGR,SABE,12/01/2023 09:35,12/01/2023 09:35
SABE,SBGR,12/01/2023 13:30,12/01/2023 13:30
SBGR,SLVR,12/01/2023 13:25,12/01/2023 13:25
SLVR,SBGR,12/01/2023 17:10,12/01/2023 17:10
SUMU,SBGR,12/01/2023 07:45,12/01/2023 07:45
SBGR,SACO,13/01/2023 02:15,13/01/2023 02:15
SAAR,SBGR,12/01/2023 07:00,12/01/2023 07:00
SBPV,SBGR,12/01/2023 07:00,12/01/2023 07:00
SBGR,SBRB,13/01/2023 02:55,13/01/2023 02:55
SBGR,SBRF,13/01/2023 01:40,13/01/2023 01:40
SBRF,SBGR,12/01/2023 08:10,12/01/2023 08:10
SBSV,SBGR,12/01/2023 21:30,12/01/2023 21:30
SBGR,SBPL,12/01/2023 11:05,12/01/2023 11:05
SBPL,SBGR,12/01/2023 14:30,12/01/2023 14:30
SBGR,SBGL,12/01/2023 10:15,12/01/2023 10:15
SBGL,SBGR,12/01/2023 08:50,12/01/2023 08:50
SBGR,SBJP,12/01/2023 12:40,12/01/2023 12:40
SBJP,SBGR,12/01/2023 17:05,12/01/2023 17:05
SBGR,SBRJ,13/01/2023 16:00,13/01/2023 16:00
SBRJ,SBGR,13/01/2023 14:00,13/01/2023 14:00
SBGR,SBRJ,13/01/2023 11:15,13/01/2023 11:15
SBRJ,SBGR,13/01/2023 20:15,13/01/2023 20:15
SBRJ,SBGR,13/01/2023 09:05,13/01/2023 09:05
SBGR,SBRJ,13/01/2023 20:15,13/01/2023 20:15
SBRJ,SBGR,13/01/2023 22:05,13/01/2023 22:05
SBGL,SBGR,13/01/2023 18:15,13/01/2023 18:15
SBGR,SBMG,13/01/2023 11:25,13/01/2023 11:25
SBMG,SBGR,13/01/2023 08:25,13/01/2023 08:25
SBGR,SBCA,13/01/2023 17:40,13/01/2023 17:40
SBLO,SBGR,13/01/2023 13:00,13/01/2023 13:00
SBGR,SBJU,13/01/2023 10:30,13/01/2023 10:30
SBCT,SBGR,13/01/2023 08:40,13/01/2023 08:40
SBGR,SBCT,13/01/2023 11:25,13/01/2023 11:25
SBGR,SBCT,13/01/2023 17:00,13/01/2023 17:00
SBCT,SBGR,13/01/2023 13:30,13/01/2023 13:30
SBCT,SBGR,13/01/2023 19:40,13/01/2023 19:40
SBCA,SBGR,13/01/2023 19:55,13/01/2023 19:55
SBGR,SBLO,13/01/2023 11:05,13/01/2023 11:05
SBGR,SBJE,13/01/2023 12:50,13/01/2023 12:50
SBGR,SBFI,13/01/2023 12:15,13/01/2023 12:15
SBFI,SBGR,13/01/2023 19:55,13/01/2023 19:55
SBGR,SBFI,13/01/2023 17:30,13/01/2023 17:30
SBGR,SBPA,13/01/2023 16:35,13/01/2023 16:35
SBFI,SBGR,13/01/2023 17:15,13/01/2023 17:15
SBVT,SBGR,13/01/2023 13:50,13/01/2023 13:50
SBGR,SBVT,13/01/2023 11:10,13/01/2023 11:10
SBGR,SBMG,13/01/2023 17:15,13/01/2023 17:15
SBMG,SBGR,13/01/2023 19:20,13/01/2023 19:20
SBGR,SBPA,13/01/2023 12:00,13/01/2023 12:00
SBPA,SBGR,13/01/2023 14:15,13/01/2023 14:15
SBGR,SBJV,13/01/2023 19:05,13/01/2023 19:05
SBJV,SBGR,13/01/2023 21:00,13/01/2023 21:00
SBNF,SBGR,13/01/2023 08:30,13/01/2023 08:30
SBFL,SBGR,13/01/2023 08:55,13/01/2023 08:55
SBGR,SBFL,13/01/2023 17:05,13/01/2023 17:05
SBFL,SBGR,13/01/2023 21:05,13/01/2023 21:05
SBGR,SBPA,13/01/2023 18:25,13/01/2023 18:25
SBGR,SBNF,13/01/2023 10:40,13/01/2023 10:40
SBNF,SBGR,13/01/2023 20:40,13/01/2023 20:40
SBGR,SBFL,13/01/2023 11:15,13/01/2023 11:15
SBFL,SBGR,13/01/2023 14:00,13/01/2023 14:00
SBCH,SBGR,13/01/2023 13:50,13/01/2023 13:50
SBGR,SBCH,13/01/2023 17:15,13/01/2023 17:15
SBCH,SBGR,13/01/2023 19:35,13/01/2023 19:35
SBGR,SBCH,13/01/2023 11:35,13/01/2023 11:35
SBGR,SBCF,13/01/2023 10:35,13/01/2023 10:35
SBCF,SBGR,13/01/2023 08:50,13/01/2023 08:50
SBGR,SBCF,13/01/2023 15:55,13/01/2023 15:55
SBCX,SBGR,13/01/2023 13:50,13/01/2023 13:50
SBGR,SBCX,13/01/2023 11:35,13/01/2023 11:35
SBGR,SBUL,13/01/2023 11:10,13/01/2023 11:10
SBUL,SBGR,13/01/2023 21:05,13/01/2023 21:05
SBMK,SBGR,13/01/2023 07:40,13/01/2023 07:40
SBGR,SBVC,13/01/2023 17:30,13/01/2023 17:30
SBVC,SBGR,13/01/2023 20:10,13/01/2023 20:10
SBGR,SBCX,13/01/2023 16:50,13/01/2023 16:50
SBDN,SBGR,13/01/2023 08:20,13/01/2023 08:20
SBVT,SBGR,13/01/2023 08:40,13/01/2023 08:40
SBBR,SBGR,13/01/2023 12:45,13/01/2023 12:45
SBBR,SBGR,13/01/2023 08:25,13/01/2023 08:25
SBGR,SBBR,13/01/2023 08:00,13/01/2023 08:00
SBGR,SBBR,13/01/2023 11:25,13/01/2023 11:25
SBBR,SBGR,13/01/2023 22:45,13/01/2023 22:45
SBGR,SBCY,13/01/2023 16:55,13/01/2023 16:55
SBCY,SBGR,13/01/2023 07:35,13/01/2023 07:35
SBUL,SBGR,13/01/2023 08:05,13/01/2023 08:05
SBCY,SBGR,13/01/2023 19:50,13/01/2023 19:50
SBGO,SBGR,13/01/2023 08:25,13/01/2023 08:25
SBGR,SBGO,13/01/2023 11:10,13/01/2023 11:10
SBGR,SBGO,13/01/2023 19:55,13/01/2023 19:55
SBJU,SBGR,13/01/2023 07:25,13/01/2023 07:25
SBGO,SBGR,13/01/2023 19:55,13/01/2023 19:55
SBSV,SBGR,13/01/2023 17:30,13/01/2023 17:30
SBCY,SBGR,13/01/2023 14:35,13/01/2023 14:35
SBGR,SBRJ,13/01/2023 07:45,13/01/2023 07:45
SBGR,SBSV,13/01/2023 13:35,13/01/2023 13:35
SBSI,SBGR,13/01/2023 07:55,13/01/2023 07:55
SBGR,SBBR,13/01/2023 19:55,13/01/2023 19:55
SBBR,SBGR,13/01/2023 20:20,13/01/2023 20:20
SBCG,SBGR,13/01/2023 08:20,13/01/2023 08:20
SBGR,SBAR,13/01/2023 11:50,13/01/2023 11:50
SBAR,SBGR,13/01/2023 15:20,13/01/2023 15:20
SBGR,SBAR,13/01/2023 17:40,13/01/2023 17:40
SBAR,SBGR,13/01/2023 21:15,13/01/2023 21:15
SBMO,SBGR,13/01/2023 14:15,13/01/2023 14:15
SBIL,SBGR,13/01/2023 20:15,13/01/2023 20:15
SBGR,SBPL,13/01/2023 17:25,13/01/2023 17:25
SBFZ,SBGR,13/01/2023 14:20,13/01/2023 14:20
SBGR,SBFZ,13/01/2023 12:45,13/01/2023 12:45
SBGR,SBFZ,13/01/2023 18:10,13/01/2023 18:10
SBJE,SBGR,13/01/2023 17:10,13/01/2023 17:10
SBFZ,SBGR,13/01/2023 19:20,13/01/2023 19:20
SBFZ,SBGR,13/01/2023 08:35,13/01/2023 08:35
SBJP,SBGR,13/01/2023 07:50,13/01/2023 07:50
SBGR,SBIL,13/01/2023 17:25,13/01/2023 17:25
SBBE,SBGR,13/01/2023 08:45,13/01/2023 08:45
SBSG,SBGR,13/01/2023 07:10,13/01/2023 07:10
SBMO,SBGR,13/01/2023 06:45,13/01/2023 06:45
SBGR,SBMO,13/01/2023 18:35,13/01/2023 18:35
SBMO,SBGR,13/01/2023 21:00,13/01/2023 21:00
SBTE,SBGR,13/01/2023 06:40,13/01/2023 06:40
SBGR,SBCY,13/01/2023 11:30,13/01/2023 11:30
SBPL,SBGR,13/01/2023 21:20,13/01/2023 21:20
SBGR,SBSG,13/01/2023 13:05,13/01/2023 13:05
SBGR,SBSG,13/01/2023 18:05,13/01/2023 18:05
SBVC,SBGR,13/01/2023 08:00,13/01/2023 08:00
SBSG,SBGR,13/01/2023 13:40,13/01/2023 13:40
SBGR,SBPS,13/01/2023 17:00,13/01/2023 17:00
SBPS,SBGR,13/01/2023 19:30,13/01/2023 19:30
SBGR,SBPS,13/01/2023 11:30,13/01/2023 11:30
SBPS,SBGR,13/01/2023 14:05,13/01/2023 14:05
SBRF,SBGR,13/01/2023 14:20,13/01/2023 14:20
SBGR,SBMO,13/01/2023 12:15,13/01/2023 12:15
SBGR,SBRF,13/01/2023 18:25,13/01/2023 18:25
SBRF,SBGR,13/01/2023 19:50,13/01/2023 19:50
SBGR,SBRF,13/01/2023 13:20,13/01/2023 13:20
SBEG,SBGR,13/01/2023 08:40,13/01/2023 08:40
SBPL,SBGR,13/01/2023 05:15,13/01/2023 05:15
SBKG,SBGR,13/01/2023 05:50,13/01/2023 05:50
SBGR,SBUL,13/01/2023 18:50,13/01/2023 18:50
SBUL,SBGR,13/01/2023 13:30,13/01/2023 13:30
SBGR,SBGL,13/01/2023 16:25,13/01/2023 16:25
SBSV,SBGR,13/01/2023 08:35,13/01/2023 08:35
SBSV,SBGR,13/01/2023 13:55,13/01/2023 13:55
SBGR,SBSV,13/01/2023 12:25,13/01/2023 12:25
SBSV,SBGR,13/01/2023 20:25,13/01/2023 20:25
SBGR,SBSV,13/01/2023 17:45,13/01/2023 17:45
SBGL,SBGR,13/01/2023 14:15,13/01/2023 14:15
SBCF,SBGR,13/01/2023 13:55,13/01/2023 13:55
SBSL,SBGR,13/01/2023 07:50,13/01/2023 07:50
SBGO,SBGR,13/01/2023 15:10,13/01/2023 15:10
SBJU,SBGR,13/01/2023 14:10,13/01/2023 14:10
SBMG,SBGR,13/01/2023 13:35,13/01/2023 13:35
SBPA,SBGR,13/01/2023 21:00,13/01/2023 21:00
SBPA,SBGR,13/01/2023 08:55,13/01/2023 08:55
SBCF,SBGR,13/01/2023 20:00,13/01/2023 20:00
SBRJ,SBGR,13/01/2023 13:00,13/01/2023 13:00
SBGR,SBRJ,13/01/2023 14:50,13/01/2023 14:50
SBSG,SBGR,13/01/2023 17:15,13/01/2023 17:15
SBGR,SBPK,13/01/2023 18:10,13/01/2023 18:10
SBGR,SBPF,13/01/2023 11:25,13/01/2023 11:25
SBPK,SBGR,13/01/2023 20:50,13/01/2023 20:50
SBPF,SBGR,13/01/2023 13:45,13/01/2023 13:45
SBGR,SGAS,13/01/2023 12:30,13/01/2023 12:30
SGAS,SBGR,13/01/2023 15:35,13/01/2023 15:35
SBGR,SUMU,13/01/2023 12:45,13/01/2023 12:45
SUMU,SBGR,13/01/2023 16:15,13/01/2023 16:15
SABE,SBGR,13/01/2023 17:25,13/01/2023 17:25
SBGR,SABE,13/01/2023 13:40,13/01/2023 13:40
SBGR,SABE,13/01/2023 18:30,13/01/2023 18:30
SABE,SBGR,13/01/2023 22:15,13/01/2023 22:15
SBGR,SABE,13/01/2023 09:35,13/01/2023 09:35
SABE,SBGR,13/01/2023 13:30,13/01/2023 13:30
SBGR,SLVR,13/01/2023 13:25,13/01/2023 13:25
SLVR,SBGR,13/01/2023 17:10,13/01/2023 17:10
SUMU,SBGR,13/01/2023 07:45,13/01/2023 07:45
SBGR,MDPC,13/01/2023 22:40,13/01/2023 22:40
SACO,SBGR,13/01/2023 07:00,13/01/2023 07:00
SBRB,SBGR,13/01/2023 07:40,13/01/2023 07:40
SBRF,SBGR,13/01/2023 08:10,13/01/2023 08:10
SBGR,SBSV,13/01/2023 02:35,13/01/2023 02:35
SBGR,SBGL,13/01/2023 10:15,13/01/2023 10:15
SBGL,SBGR,13/01/2023 08:50,13/01/2023 08:50
SBGR,SAME,13/01/2023 18:05,13/01/2023 18:05
SAME,SBGR,13/01/2023 22:40,13/01/2023 22:40
SBEG,SBGR,15/01/2023 02:30,15/01/2023 02:30
SBCX,SBGR,13/01/2023 19:05,13/01/2023 19:05
SBGR,SBRJ,14/01/2023 16:00,14/01/2023 16:00
SBRJ,SBGR,14/01/2023 14:00,14/01/2023 14:00
SBGR,SBRJ,14/01/2023 11:15,14/01/2023 11:15
SBRJ,SBGR,14/01/2023 20:15,14/01/2023 20:15
SBRJ,SBGR,14/01/2023 09:05,14/01/2023 09:05
SBGR,SBRJ,14/01/2023 20:55,14/01/2023 20:55
SBRJ,SBGR,14/01/2023 22:05,14/01/2023 22:05
SBGR,SBRJ,14/01/2023 22:15,14/01/2023 22:15
SBGR,SBMG,14/01/2023 11:25,14/01/2023 11:25
SBMG,SBGR,14/01/2023 08:25,14/01/2023 08:25
SBGR,SBCA,14/01/2023 17:40,14/01/2023 17:40
SBGR,SBMG,14/01/2023 23:20,14/01/2023 23:20
SBLO,SBGR,14/01/2023 13:00,14/01/2023 13:00
SBGR,SBJU,14/01/2023 10:30,14/01/2023 10:30
SBJU,SBGR,14/01/2023 22:00,14/01/2023 22:00
SBCT,SBGR,14/01/2023 08:40,14/01/2023 08:40
SBGR,SBCT,14/01/2023 11:25,14/01/2023 11:25
SBGR,SBCT,14/01/2023 17:00,14/01/2023 17:00
SBCT,SBGR,14/01/2023 13:30,14/01/2023 13:30
SBCT,SBGR,14/01/2023 19:40,14/01/2023 19:40
SBGR,SBCT,14/01/2023 23:00,14/01/2023 23:00
SBCA,SBGR,14/01/2023 19:55,14/01/2023 19:55
SBGR,SBLO,14/01/2023 11:00,14/01/2023 11:00
SBGR,SBJE,14/01/2023 13:30,14/01/2023 13:30
SBGR,SBFI,14/01/2023 12:15,14/01/2023 12:15
SBFI,SBGR,14/01/2023 19:55,14/01/2023 19:55
SBGR,SBFI,14/01/2023 17:30,14/01/2023 17:30
SBGR,SBPA,14/01/2023 16:35,14/01/2023 16:35
SBFI,SBGR,14/01/2023 17:15,14/01/2023 17:15
SBVC,SBGR,14/01/2023 13:50,14/01/2023 13:50
SBGR,SBVC,14/01/2023 11:00,14/01/2023 11:00
SBGR,SBMG,14/01/2023 17:15,14/01/2023 17:15
SBMG,SBGR,14/01/2023 19:10,14/01/2023 19:10
SBGR,SBPA,14/01/2023 12:00,14/01/2023 12:00
SBPA,SBGR,14/01/2023 14:15,14/01/2023 14:15
SBNF,SBGR,14/01/2023 08:30,14/01/2023 08:30
SBFL,SBGR,14/01/2023 08:55,14/01/2023 08:55
SBFL,SBGR,14/01/2023 20:40,14/01/2023 20:40
SBGR,SBFL,14/01/2023 22:50,14/01/2023 22:50
SBGR,SBPA,14/01/2023 18:25,14/01/2023 18:25
SBGR,SBNF,14/01/2023 10:40,14/01/2023 10:40
SBNF,SBGR,14/01/2023 20:55,14/01/2023 20:55
SBGR,SBPA,14/01/2023 23:30,14/01/2023 23:30
SBPA,SBGR,14/01/2023 23:05,14/01/2023 23:05
SBGR,SBNF,14/01/2023 22:55,14/01/2023 22:55
SBGR,SBFL,14/01/2023 10:20,14/01/2023 10:20
SBFL,SBGR,14/01/2023 14:00,14/01/2023 14:00
SBCH,SBGR,14/01/2023 13:50,14/01/2023 13:50
SBGR,SBCH,14/01/2023 17:15,14/01/2023 17:15
SBCH,SBGR,14/01/2023 19:35,14/01/2023 19:35
SBGR,SBCH,14/01/2023 11:35,14/01/2023 11:35
SBGR,SBCF,14/01/2023 10:35,14/01/2023 10:35
SBCF,SBGR,14/01/2023 08:50,14/01/2023 08:50
SBGR,SBCF,14/01/2023 15:55,14/01/2023 15:55
SBGR,SBUL,14/01/2023 11:10,14/01/2023 11:10
SBUL,SBGR,14/01/2023 21:20,14/01/2023 21:20
SBGR,SBMK,14/01/2023 23:55,14/01/2023 23:55
SBMK,SBGR,14/01/2023 07:40,14/01/2023 07:40
SBGR,SBCF,14/01/2023 22:40,14/01/2023 22:40
SBGR,SBVC,14/01/2023 17:30,14/01/2023 17:30
SBVC,SBGR,14/01/2023 20:10,14/01/2023 20:10
SBDN,SBGR,14/01/2023 08:20,14/01/2023 08:20
SBVT,SBGR,14/01/2023 08:40,14/01/2023 08:40
SBGR,SBVT,14/01/2023 22:55,14/01/2023 22:55
SBBR,SBGR,14/01/2023 12:45,14/01/2023 12:45
SBBR,SBGR,14/01/2023 08:25,14/01/2023 08:25
SBGR,SBBR,14/01/2023 08:00,14/01/2023 08:00
SBGR,SBBR,14/01/2023 11:25,14/01/2023 11:25
SBGR,SBBR,14/01/2023 23:05,14/01/2023 23:05
SBBR,SBGR,14/01/2023 22:45,14/01/2023 22:45
SBGR,SBCY,14/01/2023 16:55,14/01/2023 16:55
SBCY,SBGR,14/01/2023 07:35,14/01/2023 07:35
SBUL,SBGR,14/01/2023 08:05,14/01/2023 08:05
SBCY,SBGR,14/01/2023 19:50,14/01/2023 19:50
SBGO,SBGR,14/01/2023 08:25,14/01/2023 08:25
SBGR,SBGO,14/01/2023 11:10,14/01/2023 11:10
SBGR,SBGO,14/01/2023 19:50,14/01/2023 19:50
SBLO,SBGR,14/01/2023 07:20,14/01/2023 07:20
SBGR,SBGO,14/01/2023 23:55,14/01/2023 23:55
SBGO,SBGR,14/01/2023 19:55,14/01/2023 19:55
SBCY,SBGR,14/01/2023 14:35,14/01/2023 14:35
SBGR,SBRJ,14/01/2023 07:45,14/01/2023 07:45
SBGR,SBSI,15/01/2023 00:50,15/01/2023 00:50
SBSI,SBGR,14/01/2023 07:55,14/01/2023 07:55
SBGR,SBBR,14/01/2023 19:55,14/01/2023 19:55
SBBR,SBGR,14/01/2023 20:20,14/01/2023 20:20
SBCG,SBGR,14/01/2023 08:20,14/01/2023 08:20
SBGR,SBCG,14/01/2023 23:45,14/01/2023 23:45
SBGR,SBAR,14/01/2023 11:50,14/01/2023 11:50
SBAR,SBGR,14/01/2023 15:20,14/01/2023 15:20
SBGR,SBAR,14/01/2023 17:40,14/01/2023 17:40
SBAR,SBGR,14/01/2023 21:15,14/01/2023 21:15
SBMO,SBGR,14/01/2023 14:15,14/01/2023 14:15
SBIL,SBGR,14/01/2023 20:15,14/01/2023 20:15
SBFZ,SBGR,14/01/2023 14:20,14/01/2023 14:20
SBGR,SBFZ,14/01/2023 12:45,14/01/2023 12:45
SBGR,SBFZ,14/01/2023 18:10,14/01/2023 18:10
SBJE,SBGR,14/01/2023 17:50,14/01/2023 17:50
SBFZ,SBGR,14/01/2023 19:20,14/01/2023 19:20
SBGR,SBFZ,15/01/2023 00:45,15/01/2023 00:45
SBFZ,SBGR,14/01/2023 08:35,14/01/2023 08:35
SBGR,SBJP,15/01/2023 00:25,15/01/2023 00:25
SBJP,SBGR,14/01/2023 07:50,14/01/2023 07:50
SBGR,SBIL,14/01/2023 17:25,14/01/2023 17:25
SBGR,SBBE,15/01/2023 03:25,15/01/2023 03:25
SBBE,SBGR,14/01/2023 08:45,14/01/2023 08:45
SBSG,SBGR,14/01/2023 07:40,14/01/2023 07:40
SBMO,SBGR,14/01/2023 06:45,14/01/2023 06:45
SBGR,SBMO,14/01/2023 15:50,14/01/2023 15:50
SBMO,SBGR,14/01/2023 21:20,14/01/2023 21:20
SBGR,SBMO,15/01/2023 01:50,15/01/2023 01:50
SBPJ,SBGR,14/01/2023 13:40,14/01/2023 13:40
SBGR,SBJP,14/01/2023 17:40,14/01/2023 17:40
SBJP,SBGR,14/01/2023 12:05,14/01/2023 12:05
SBTE,SBGR,14/01/2023 06:40,14/01/2023 06:40
SBGR,SBCY,14/01/2023 11:30,14/01/2023 11:30
SBGR,SBTE,15/01/2023 02:45,15/01/2023 02:45
SBGR,SBSG,14/01/2023 13:05,14/01/2023 13:05
SBGR,SBSG,14/01/2023 18:05,14/01/2023 18:05
SBVC,SBGR,14/01/2023 08:00,14/01/2023 08:00
SBGR,SBSG,15/01/2023 00:55,15/01/2023 00:55
SBSG,SBGR,14/01/2023 13:40,14/01/2023 13:40
SBGR,SBPS,14/01/2023 17:00,14/01/2023 17:00
SBPS,SBGR,14/01/2023 19:30,14/01/2023 19:30
SBGR,SBPS,14/01/2023 11:30,14/01/2023 11:30
SBPS,SBGR,14/01/2023 14:05,14/01/2023 14:05
SBRF,SBGR,14/01/2023 14:20,14/01/2023 14:20
SBGR,SBMO,14/01/2023 12:15,14/01/2023 12:15
SBGR,SBRF,14/01/2023 18:25,14/01/2023 18:25
SBRF,SBGR,14/01/2023 19:50,14/01/2023 19:50
SBGR,SBPJ,14/01/2023 17:50,14/01/2023 17:50
SBGR,SBRF,14/01/2023 13:20,14/01/2023 13:20
SBGR,SBSV,14/01/2023 23:45,14/01/2023 23:45
SBGR,SBEG,15/01/2023 01:55,15/01/2023 01:55
SBEG,SBGR,14/01/2023 08:40,14/01/2023 08:40
SBPL,SBGR,14/01/2023 05:15,14/01/2023 05:15
SBGR,SBKG,15/01/2023 01:45,15/01/2023 01:45
SBGR,SBUL,14/01/2023 18:50,14/01/2023 18:50
SBGR,SBUL,14/01/2023 23:20,14/01/2023 23:20
SBUL,SBGR,14/01/2023 13:30,14/01/2023 13:30
SBGR,SBVC,15/01/2023 01:20,15/01/2023 01:20
SBSV,SBGR,14/01/2023 08:35,14/01/2023 08:35
SBSV,SBGR,14/01/2023 13:55,14/01/2023 13:55
SBGR,SBSV,14/01/2023 12:25,14/01/2023 12:25
SBSV,SBGR,14/01/2023 20:20,14/01/2023 20:20
SBGR,SBSV,14/01/2023 17:45,14/01/2023 17:45
SBCF,SBGR,14/01/2023 13:55,14/01/2023 13:55
SBGR,SBSL,15/01/2023 01:20,15/01/2023 01:20
SBSL,SBGR,14/01/2023 07:50,14/01/2023 07:50
SBGO,SBGR,14/01/2023 15:10,14/01/2023 15:10
SBGR,SBJU,14/01/2023 18:10,14/01/2023 18:10
SBJU,SBGR,14/01/2023 14:10,14/01/2023 14:10
SBMG,SBGR,14/01/2023 13:35,14/01/2023 13:35
SBPA,SBGR,14/01/2023 21:05,14/01/2023 21:05
SBPA,SBGR,14/01/2023 08:55,14/01/2023 08:55
SBCF,SBGR,14/01/2023 20:00,14/01/2023 20:00
SBGR,SBGL,14/01/2023 10:35,14/01/2023 10:35
SBSG,SBGR,14/01/2023 17:10,14/01/2023 17:10
SBGR,SBNM,14/01/2023 17:55,14/01/2023 17:55
SBNM,SBGR,14/01/2023 20:25,14/01/2023 20:25
SBGR,SBPF,14/01/2023 11:25,14/01/2023 11:25
SBPF,SBGR,14/01/2023 13:45,14/01/2023 13:45
SBGR,SGAS,14/01/2023 12:30,14/01/2023 12:30
